source,target,weight
56608,133408,1.0
56608,141088,1.0
56608,148768,1.0
56608,156448,1.0
56608,164128,1.0
56608,171808,1.0
56609,64289,1.0
56609,71969,1.0
56609,79649,1.0
56609,87329,1.0
56609,95009,1.0
56609,102689,1.0
56609,110369,1.0
56609,118049,1.0
56609,125729,1.0
56609,133409,1.0
56609,141089,1.0
56609,148769,1.0
56609,156449,1.0
56609,164129,1.0
56609,171809,1.0
56610,64290,1.0
56610,71970,1.0
56610,79650,1.0
56610,87330,1.0
56610,95010,1.0
56610,102690,1.0
56610,110370,1.0
56610,118050,1.0
56610,125730,1.0
56610,133410,1.0
56610,141090,1.0
56610,148770,1.0
56610,156450,1.0
56610,164130,1.0
56610,171810,1.0
56611,64291,1.0
56611,71971,1.0
56611,79651,1.0
56611,87331,1.0
56611,95011,1.0
56611,102691,1.0
56611,110371,1.0
56611,118051,1.0
56611,125731,1.0
56611,133411,1.0
56611,141091,1.0
56611,148771,1.0
56611,156451,1.0
56611,164131,1.0
56611,171811,1.0
56612,64292,1.0
56612,71972,1.0
56612,79652,1.0
56612,87332,1.0
56612,95012,1.0
56612,102692,1.0
56612,110372,1.0
56612,118052,1.0
56612,125732,1.0
56612,133412,1.0
56612,141092,1.0
56612,148772,1.0
56612,156452,1.0
56612,164132,1.0
56612,171812,1.0
56613,64293,1.0
56613,71973,1.0
56613,79653,1.0
56613,87333,1.0
56613,95013,1.0
56613,102693,1.0
56613,110373,1.0
56613,118053,1.0
56613,125733,1.0
56613,133413,1.0
56613,141093,1.0
56613,148773,1.0
56613,156453,1.0
56613,164133,1.0
56613,171813,1.0
56614,64294,1.0
56614,71974,1.0
56614,79654,1.0
56614,87334,1.0
56614,95014,1.0
56614,102694,1.0
56614,110374,1.0
56614,118054,1.0
56614,125734,1.0
56614,133414,1.0
56614,141094,1.0
56614,148774,1.0
56614,156454,1.0
56614,164134,1.0
56614,171814,1.0
56615,64295,1.0
56615,71975,1.0
56615,79655,1.0
56615,87335,1.0
56615,95015,1.0
56615,102695,1.0
56615,110375,1.0
56615,118055,1.0
56615,125735,1.0
56615,133415,1.0
56615,141095,1.0
56615,148775,1.0
56615,156455,1.0
56615,164135,1.0
56615,171815,1.0
56616,64296,1.0
56616,71976,1.0
56616,79656,1.0
56616,87336,1.0
56616,95016,1.0
56616,102696,1.0
56616,110376,1.0
56616,118056,1.0
56616,125736,1.0
56616,133416,1.0
56616,141096,1.0
56616,148776,1.0
56616,156456,1.0
56616,164136,1.0
56616,171816,1.0
56617,64297,1.0
56617,71977,1.0
56617,79657,1.0
56617,87337,1.0
56617,95017,1.0
56617,102697,1.0
56617,110377,1.0
56617,118057,1.0
56617,125737,1.0
56617,133417,1.0
56617,141097,1.0
56617,148777,1.0
56617,156457,1.0
56617,164137,1.0
56617,171817,1.0
56618,64298,1.0
56618,71978,1.0
56618,79658,1.0
56618,87338,1.0
56618,95018,1.0
56618,102698,1.0
56618,110378,1.0
56618,118058,1.0
56618,125738,1.0
56618,133418,1.0
56618,141098,1.0
56618,148778,1.0
56618,156458,1.0
56618,164138,1.0
56618,171818,1.0
56619,64299,1.0
56619,71979,1.0
56619,79659,1.0
56619,87339,1.0
56619,95019,1.0
56619,102699,1.0
56619,110379,1.0
56619,118059,1.0
56619,125739,1.0
56619,133419,1.0
56619,141099,1.0
56619,148779,1.0
56619,156459,1.0
56619,164139,1.0
56619,171819,1.0
56620,64300,1.0
56620,71980,1.0
56620,79660,1.0
56620,87340,1.0
56620,95020,1.0
56620,102700,1.0
56620,110380,1.0
56620,118060,1.0
56620,125740,1.0
56620,133420,1.0
56620,141100,1.0
56620,148780,1.0
56620,156460,1.0
56620,164140,1.0
56620,171820,1.0
56621,64301,1.0
56621,71981,1.0
56621,79661,1.0
56621,87341,1.0
56621,95021,1.0
56621,102701,1.0
56621,110381,1.0
56621,118061,1.0
56621,125741,1.0
56621,133421,1.0
56621,141101,1.0
56621,148781,1.0
56621,156461,1.0
56621,164141,1.0
56621,171821,1.0
56622,64302,1.0
56622,71982,1.0
56622,79662,1.0
56622,87342,1.0
56622,95022,1.0
56622,102702,1.0
56622,110382,1.0
56622,118062,1.0
56622,125742,1.0
56622,133422,1.0
56622,141102,1.0
56622,148782,1.0
56622,156462,1.0
56622,164142,1.0
56622,171822,1.0
56623,64303,1.0
56623,71983,1.0
56623,79663,1.0
56623,87343,1.0
56623,95023,1.0
56623,102703,1.0
56623,110383,1.0
56623,118063,1.0
56623,125743,1.0
56623,133423,1.0
56623,141103,1.0
56623,148783,1.0
56623,156463,1.0
56623,164143,1.0
56623,171823,1.0
56624,64304,1.0
56624,71984,1.0
56624,79664,1.0
56624,87344,1.0
56624,95024,1.0
56624,102704,1.0
56624,110384,1.0
56624,118064,1.0
56624,125744,1.0
56624,133424,1.0
56624,141104,1.0
56624,148784,1.0
56624,156464,1.0
56624,164144,1.0
56624,171824,1.0
56625,64305,1.0
56625,71985,1.0
56625,79665,1.0
56625,87345,1.0
56625,95025,1.0
56625,102705,1.0
56625,110385,1.0
56625,118065,1.0
56625,125745,1.0
56625,133425,1.0
56625,141105,1.0
56625,148785,1.0
56625,156465,1.0
56625,164145,1.0
56625,171825,1.0
56626,64306,1.0
56626,71986,1.0
56626,79666,1.0
56626,87346,1.0
56626,95026,1.0
56626,102706,1.0
56626,110386,1.0
56626,118066,1.0
56626,125746,1.0
56626,133426,1.0
56626,141106,1.0
56626,148786,1.0
56626,156466,1.0
56626,164146,1.0
56626,171826,1.0
56627,64307,1.0
56627,71987,1.0
56627,79667,1.0
56627,87347,1.0
56627,95027,1.0
56627,102707,1.0
56627,110387,1.0
56627,118067,1.0
56627,125747,1.0
56627,133427,1.0
56627,141107,1.0
56627,148787,1.0
56627,156467,1.0
56627,164147,1.0
56627,171827,1.0
56628,64308,1.0
56628,71988,1.0
56628,79668,1.0
56628,87348,1.0
56628,95028,1.0
56628,102708,1.0
56628,110388,1.0
56628,118068,1.0
56628,125748,1.0
56628,133428,1.0
56628,141108,1.0
56628,148788,1.0
56628,156468,1.0
56628,164148,1.0
56628,171828,1.0
56629,64309,1.0
56629,71989,1.0
56629,79669,1.0
56629,87349,1.0
56629,95029,1.0
56629,102709,1.0
56629,110389,1.0
56629,118069,1.0
56629,125749,1.0
56629,133429,1.0
56629,141109,1.0
56629,148789,1.0
56629,156469,1.0
56629,164149,1.0
56629,171829,1.0
56630,64310,1.0
56630,71990,1.0
56630,79670,1.0
56630,87350,1.0
56630,95030,1.0
56630,102710,1.0
56630,110390,1.0
56630,118070,1.0
56630,125750,1.0
56630,133430,1.0
56630,141110,1.0
56630,148790,1.0
56630,156470,1.0
56630,164150,1.0
56630,171830,1.0
56631,64311,1.0
56631,71991,1.0
56631,79671,1.0
56631,87351,1.0
56631,95031,1.0
56631,102711,1.0
56631,110391,1.0
56631,118071,1.0
56631,125751,1.0
56631,133431,1.0
56631,141111,1.0
56631,148791,1.0
56631,156471,1.0
56631,164151,1.0
56631,171831,1.0
56632,64312,1.0
56632,71992,1.0
56632,79672,1.0
56632,87352,1.0
56632,95032,1.0
56632,102712,1.0
56632,110392,1.0
56632,118072,1.0
56632,125752,1.0
56632,133432,1.0
56632,141112,1.0
56632,148792,1.0
56632,156472,1.0
56632,164152,1.0
56632,171832,1.0
56633,64313,1.0
56633,71993,1.0
56633,79673,1.0
56633,87353,1.0
56633,95033,1.0
56633,102713,1.0
56633,110393,1.0
56633,118073,1.0
56633,125753,1.0
56633,133433,1.0
56633,141113,1.0
56633,148793,1.0
56633,156473,1.0
56633,164153,1.0
56633,171833,1.0
56634,64314,1.0
56634,71994,1.0
56634,79674,1.0
56634,87354,1.0
56634,95034,1.0
56634,102714,1.0
56634,110394,1.0
56634,118074,1.0
56634,125754,1.0
56634,133434,1.0
56634,141114,1.0
56634,148794,1.0
56634,156474,1.0
56634,164154,1.0
56634,171834,1.0
56635,64315,1.0
56635,71995,1.0
56635,79675,1.0
56635,87355,1.0
56635,95035,1.0
56635,102715,1.0
56635,110395,1.0
56635,118075,1.0
56635,125755,1.0
56635,133435,1.0
56635,141115,1.0
56635,148795,1.0
56635,156475,1.0
56635,164155,1.0
56635,171835,1.0
56636,64316,1.0
56636,71996,1.0
56636,79676,1.0
56636,87356,1.0
56636,95036,1.0
56636,102716,1.0
56636,110396,1.0
56636,118076,1.0
56636,125756,1.0
56636,133436,1.0
56636,141116,1.0
56636,148796,1.0
56636,156476,1.0
56636,164156,1.0
56636,171836,1.0
56637,64317,1.0
56637,71997,1.0
56637,79677,1.0
56637,87357,1.0
56637,95037,1.0
56637,102717,1.0
56637,110397,1.0
56637,118077,1.0
56637,125757,1.0
56637,133437,1.0
56637,141117,1.0
56637,148797,1.0
56637,156477,1.0
56637,164157,1.0
56637,171837,1.0
56638,64318,1.0
56638,71998,1.0
56638,79678,1.0
56638,87358,1.0
56638,95038,1.0
56638,102718,1.0
56638,110398,1.0
56638,118078,1.0
56638,125758,1.0
56638,133438,1.0
56638,141118,1.0
56638,148798,1.0
56638,156478,1.0
56638,164158,1.0
56638,171838,1.0
56639,64319,1.0
56639,71999,1.0
56639,79679,1.0
56639,87359,1.0
56639,95039,1.0
56639,102719,1.0
56639,110399,1.0
56639,118079,1.0
56639,125759,1.0
56639,133439,1.0
56639,141119,1.0
56639,148799,1.0
56639,156479,1.0
56639,164159,1.0
56639,171839,1.0
56640,64320,1.0
56640,72000,1.0
56640,79680,1.0
56640,87360,1.0
56640,95040,1.0
56640,102720,1.0
56640,110400,1.0
56640,118080,1.0
56640,125760,1.0
56640,133440,1.0
56640,141120,1.0
56640,148800,1.0
56640,156480,1.0
56640,164160,1.0
56640,171840,1.0
56641,64321,1.0
56641,72001,1.0
56641,79681,1.0
56641,87361,1.0
56641,95041,1.0
56641,102721,1.0
56641,110401,1.0
56641,118081,1.0
56641,125761,1.0
56641,133441,1.0
56641,141121,1.0
56641,148801,1.0
56641,156481,1.0
56641,164161,1.0
56641,171841,1.0
56642,56650,1.1e-05
56642,64322,1.0
56642,72002,1.0
56642,79682,1.0
56642,87362,1.0
56642,95042,1.0
56642,102722,1.0
56642,110402,1.0
56642,118082,1.0
56642,125762,1.0
56642,133442,1.0
56642,141122,1.0
56642,148802,1.0
56642,156482,1.0
56642,164162,1.0
56642,171842,1.0
56643,64323,1.0
56643,72003,1.0
56643,79683,1.0
56643,87363,1.0
56643,95043,1.0
56643,102723,1.0
56643,110403,1.0
56643,118083,1.0
56643,125763,1.0
56643,133443,1.0
56643,141123,1.0
56643,148803,1.0
56643,156483,1.0
56643,164163,1.0
56643,171843,1.0
56644,64324,1.0
56644,72004,1.0
56644,79684,1.0
56644,87364,1.0
56644,95044,1.0
56644,102724,1.0
56644,110404,1.0
56644,118084,1.0
56644,125764,1.0
56644,133444,1.0
56644,141124,1.0
56644,148804,1.0
56644,156484,1.0
56644,164164,1.0
56644,171844,1.0
56645,64325,1.0
56645,72005,1.0
56645,79685,1.0
56645,87365,1.0
56645,95045,1.0
56645,102725,1.0
56645,110405,1.0
56645,118085,1.0
56645,125765,1.0
56645,133445,1.0
56645,141125,1.0
56645,148805,1.0
56645,156485,1.0
56645,164165,1.0
56645,171845,1.0
56646,64326,1.0
56646,72006,1.0
56646,79686,1.0
56646,87366,1.0
56646,95046,1.0
56646,102726,1.0
56646,110406,1.0
56646,118086,1.0
56646,125766,1.0
56646,133446,1.0
56646,141126,1.0
56646,148806,1.0
56646,156486,1.0
56646,164166,1.0
56646,171846,1.0
56647,56648,9e-06
56647,64327,1.0
56647,72007,1.0
56647,79687,1.0
56647,87367,1.0
56647,95047,1.0
56647,102727,1.0
56647,110407,1.0
56647,118087,1.0
56647,125767,1.0
56647,133447,1.0
56647,141127,1.0
56647,148807,1.0
56647,156487,1.0
56647,164167,1.0
56647,171847,1.0
56648,56649,1.3e-05
56648,64328,1.0
56648,72008,1.0
56648,79688,1.0
56648,87368,1.0
56648,95048,1.0
56648,102728,1.0
56648,110408,1.0
56648,118088,1.0
56648,125768,1.0
56648,133448,1.0
56648,141128,1.0
56648,148808,1.0
56648,156488,1.0
56648,164168,1.0
56648,171848,1.0
56649,56650,1.3e-05
56649,64329,1.0
56649,72009,1.0
56649,79689,1.0
56649,87369,1.0
56649,95049,1.0
56649,102729,1.0
56649,110409,1.0
56649,118089,1.0
56649,125769,1.0
56649,133449,1.0
56649,141129,1.0
56649,148809,1.0
56649,156489,1.0
56649,164169,1.0
56649,171849,1.0
56650,64330,1.0
56650,72010,1.0
56650,79690,1.0
56650,87370,1.0
56650,95050,1.0
56650,102730,1.0
56650,110410,1.0
56650,118090,1.0
56650,125770,1.0
56650,133450,1.0
56650,141130,1.0
56650,148810,1.0
56650,156490,1.0
56650,164170,1.0
56650,171850,1.0
56651,64331,1.0
56651,72011,1.0
56651,79691,1.0
56651,87371,1.0
56651,95051,1.0
56651,102731,1.0
56651,110411,1.0
56651,118091,1.0
56651,125771,1.0
56651,133451,1.0
56651,141131,1.0
56651,148811,1.0
56651,156491,1.0
56651,164171,1.0
56651,171851,1.0
56652,64332,1.0
56652,72012,1.0
56652,79692,1.0
56652,87372,1.0
56652,95052,1.0
56652,102732,1.0
56652,110412,1.0
56652,118092,1.0
56652,125772,1.0
56652,133452,1.0
56652,141132,1.0
56652,148812,1.0
56652,156492,1.0
56652,164172,1.0
56652,171852,1.0
56653,64333,1.0
56653,72013,1.0
56653,79693,1.0
56653,87373,1.0
56653,95053,1.0
56653,102733,1.0
56653,110413,1.0
56653,118093,1.0
56653,125773,1.0
56653,133453,1.0
56653,141133,1.0
56653,148813,1.0
56653,156493,1.0
56653,164173,1.0
56653,171853,1.0
56654,64334,1.0
56654,72014,1.0
56654,79694,1.0
56654,87374,1.0
56654,95054,1.0
56654,102734,1.0
56654,110414,1.0
56654,118094,1.0
56654,125774,1.0
56654,133454,1.0
56654,141134,1.0
56654,148814,1.0
56654,156494,1.0
56654,164174,1.0
56654,171854,1.0
56655,64335,1.0
56655,72015,1.0
56655,79695,1.0
56655,87375,1.0
56655,95055,1.0
56655,102735,1.0
56655,110415,1.0
56655,118095,1.0
56655,125775,1.0
56655,133455,1.0
56655,141135,1.0
56655,148815,1.0
56655,156495,1.0
56655,164175,1.0
56655,171855,1.0
56656,64336,1.0
56656,72016,1.0
56656,79696,1.0
56656,87376,1.0
56656,95056,1.0
56656,102736,1.0
56656,110416,1.0
56656,118096,1.0
56656,125776,1.0
56656,133456,1.0
56656,141136,1.0
56656,148816,1.0
56656,156496,1.0
56656,164176,1.0
56656,171856,1.0
56657,64337,1.0
56657,72017,1.0
56657,79697,1.0
56657,87377,1.0
56657,95057,1.0
56657,102737,1.0
56657,110417,1.0
56657,118097,1.0
56657,125777,1.0
56657,133457,1.0
56657,141137,1.0
56657,148817,1.0
56657,156497,1.0
56657,164177,1.0
56657,171857,1.0
56658,64338,1.0
56658,72018,1.0
56658,79698,1.0
56658,87378,1.0
56658,95058,1.0
56658,102738,1.0
56658,110418,1.0
56658,118098,1.0
56658,125778,1.0
56658,133458,1.0
56658,141138,1.0
56658,148818,1.0
56658,156498,1.0
56658,164178,1.0
56658,171858,1.0
56659,64339,1.0
56659,72019,1.0
56659,79699,1.0
56659,87379,1.0
56659,95059,1.0
56659,102739,1.0
56659,110419,1.0
56659,118099,1.0
56659,125779,1.0
56659,133459,1.0
56659,141139,1.0
56659,148819,1.0
56659,156499,1.0
56659,164179,1.0
56659,171859,1.0
56660,64340,1.0
56660,72020,1.0
56660,79700,1.0
56660,87380,1.0
56660,95060,1.0
56660,102740,1.0
56660,110420,1.0
56660,118100,1.0
56660,125780,1.0
56660,133460,1.0
56660,141140,1.0
56660,148820,1.0
56660,156500,1.0
56660,164180,1.0
56660,171860,1.0
56661,56662,1e-05
56661,64341,1.0
56661,72021,1.0
56661,79701,1.0
56661,87381,1.0
56661,95061,1.0
56661,102741,1.0
56661,110421,1.0
56661,118101,1.0
56661,125781,1.0
56661,133461,1.0
56661,141141,1.0
56661,148821,1.0
56661,156501,1.0
56661,164181,1.0
56661,171861,1.0
56662,56663,9e-06
56662,64342,1.0
56662,72022,1.0
56662,79702,1.0
56662,87382,1.0
56662,95062,1.0
56662,102742,1.0
56662,110422,1.0
56662,118102,1.0
56662,125782,1.0
56662,133462,1.0
56662,141142,1.0
56662,148822,1.0
56662,156502,1.0
56662,164182,1.0
56662,171862,1.0
56663,64343,1.0
56663,72023,1.0
56663,79703,1.0
56663,87383,1.0
56663,95063,1.0
56663,102743,1.0
56663,110423,1.0
56663,118103,1.0
56663,125783,1.0
56663,133463,1.0
56663,141143,1.0
56663,148823,1.0
56663,156503,1.0
56663,164183,1.0
56663,171863,1.0
56664,64344,1.0
56664,72024,1.0
56664,79704,1.0
56664,87384,1.0
56664,95064,1.0
56664,102744,1.0
56664,110424,1.0
56664,118104,1.0
56664,125784,1.0
56664,133464,1.0
56664,141144,1.0
56664,148824,1.0
56664,156504,1.0
56664,164184,1.0
56664,171864,1.0
56665,56666,9e-06
56665,56679,9e-06
56665,56681,1e-05
56665,64345,1.0
56665,72025,1.0
56665,79705,1.0
56665,87385,1.0
56665,95065,1.0
56665,102745,1.0
56665,110425,1.0
56665,118105,1.0
56665,125785,1.0
56665,133465,1.0
56665,141145,1.0
56665,148825,1.0
56665,156505,1.0
56665,164185,1.0
56665,171865,1.0
56666,56667,1.1e-05
56666,64346,1.0
56666,72026,1.0
56666,79706,1.0
56666,87386,1.0
56666,95066,1.0
56666,102746,1.0
56666,110426,1.0
56666,118106,1.0
56666,125786,1.0
56666,133466,1.0
56666,141146,1.0
56666,148826,1.0
56666,156506,1.0
56666,164186,1.0
56666,171866,1.0
56667,56668,1e-05
56667,56675,1e-05
56667,64347,1.0
56667,72027,1.0
56667,79707,1.0
56667,87387,1.0
56667,95067,1.0
56667,102747,1.0
56667,110427,1.0
56667,118107,1.0
56667,125787,1.0
56667,133467,1.0
56667,141147,1.0
56667,148827,1.0
56667,156507,1.0
56667,164187,1.0
56667,171867,1.0
56668,64348,1.0
56668,72028,1.0
56668,79708,1.0
56668,87388,1.0
56668,95068,1.0
56668,102748,1.0
56668,110428,1.0
56668,118108,1.0
56668,125788,1.0
56668,133468,1.0
56668,141148,1.0
56668,148828,1.0
56668,156508,1.0
56668,164188,1.0
56668,171868,1.0
56669,64349,1.0
56669,72029,1.0
56669,79709,1.0
56669,87389,1.0
56669,95069,1.0
56669,102749,1.0
56669,110429,1.0
56669,118109,1.0
56669,125789,1.0
56669,133469,1.0
56669,141149,1.0
56669,148829,1.0
56669,156509,1.0
56669,164189,1.0
56669,171869,1.0
56670,64350,1.0
56670,72030,1.0
56670,79710,1.0
56670,87390,1.0
56670,95070,1.0
56670,102750,1.0
56670,110430,1.0
56670,118110,1.0
56670,125790,1.0
56670,133470,1.0
56670,141150,1.0
56670,148830,1.0
56670,156510,1.0
56670,164190,1.0
56670,171870,1.0
56671,64351,1.0
56671,72031,1.0
56671,79711,1.0
56671,87391,1.0
56671,95071,1.0
56671,102751,1.0
56671,110431,1.0
56671,118111,1.0
56671,125791,1.0
56671,133471,1.0
56671,141151,1.0
56671,148831,1.0
56671,156511,1.0
56671,164191,1.0
56671,171871,1.0
56672,64352,1.0
56672,72032,1.0
56672,79712,1.0
56672,87392,1.0
56672,95072,1.0
56672,102752,1.0
56672,110432,1.0
56672,118112,1.0
56672,125792,1.0
56672,133472,1.0
56672,141152,1.0
56672,148832,1.0
56672,156512,1.0
56672,164192,1.0
56672,171872,1.0
56673,64353,1.0
56673,72033,1.0
56673,79713,1.0
56673,87393,1.0
56673,95073,1.0
56673,102753,1.0
56673,110433,1.0
56673,118113,1.0
56673,125793,1.0
56673,133473,1.0
56673,141153,1.0
56673,148833,1.0
56673,156513,1.0
56673,164193,1.0
56673,171873,1.0
56674,64354,1.0
56674,72034,1.0
56674,79714,1.0
56674,87394,1.0
56674,95074,1.0
56674,102754,1.0
56674,110434,1.0
56674,118114,1.0
56674,125794,1.0
56674,133474,1.0
56674,141154,1.0
56674,148834,1.0
56674,156514,1.0
56674,164194,1.0
56674,171874,1.0
56675,64355,1.0
56675,72035,1.0
56675,79715,1.0
56675,87395,1.0
56675,95075,1.0
56675,102755,1.0
56675,110435,1.0
56675,118115,1.0
56675,125795,1.0
56675,133475,1.0
56675,141155,1.0
56675,148835,1.0
56675,156515,1.0
56675,164195,1.0
56675,171875,1.0
56676,64356,1.0
56676,72036,1.0
56676,79716,1.0
56676,87396,1.0
56676,95076,1.0
56676,102756,1.0
56676,110436,1.0
56676,118116,1.0
56676,125796,1.0
56676,133476,1.0
56676,141156,1.0
56676,148836,1.0
56676,156516,1.0
56676,164196,1.0
56676,171876,1.0
56677,64357,1.0
56677,72037,1.0
56677,79717,1.0
56677,87397,1.0
56677,95077,1.0
56677,102757,1.0
56677,110437,1.0
56677,118117,1.0
56677,125797,1.0
56677,133477,1.0
56677,141157,1.0
56677,148837,1.0
56677,156517,1.0
56677,164197,1.0
56677,171877,1.0
56678,64358,1.0
56678,72038,1.0
56678,79718,1.0
56678,87398,1.0
56678,95078,1.0
56678,102758,1.0
56678,110438,1.0
56678,118118,1.0
56678,125798,1.0
56678,133478,1.0
56678,141158,1.0
56678,148838,1.0
56678,156518,1.0
56678,164198,1.0
56678,171878,1.0
56679,64359,1.0
56679,72039,1.0
56679,79719,1.0
56679,87399,1.0
56679,95079,1.0
56679,102759,1.0
56679,110439,1.0
56679,118119,1.0
56679,125799,1.0
56679,133479,1.0
56679,141159,1.0
56679,148839,1.0
56679,156519,1.0
56679,164199,1.0
56679,171879,1.0
56680,56681,1e-05
56680,64360,1.0
56680,72040,1.0
56680,79720,1.0
56680,87400,1.0
56680,95080,1.0
56680,102760,1.0
56680,110440,1.0
56680,118120,1.0
56680,125800,1.0
56680,133480,1.0
56680,141160,1.0
56680,148840,1.0
56680,156520,1.0
56680,164200,1.0
56680,171880,1.0
56681,64361,1.0
56681,72041,1.0
56681,79721,1.0
56681,87401,1.0
56681,95081,1.0
56681,102761,1.0
56681,110441,1.0
56681,118121,1.0
56681,125801,1.0
56681,133481,1.0
56681,141161,1.0
56681,148841,1.0
56681,156521,1.0
56681,164201,1.0
56681,171881,1.0
56682,64362,1.0
56682,72042,1.0
56682,79722,1.0
56682,87402,1.0
56682,95082,1.0
56682,102762,1.0
56682,110442,1.0
56682,118122,1.0
56682,125802,1.0
56682,133482,1.0
56682,141162,1.0
56682,148842,1.0
56682,156522,1.0
56682,164202,1.0
56682,171882,1.0
56683,64363,1.0
56683,72043,1.0
56683,79723,1.0
56683,87403,1.0
56683,95083,1.0
56683,102763,1.0
56683,110443,1.0
56683,118123,1.0
56683,125803,1.0
56683,133483,1.0
56683,141163,1.0
56683,148843,1.0
56683,156523,1.0
56683,164203,1.0
56683,171883,1.0
56684,64364,1.0
56684,72044,1.0
56684,79724,1.0
56684,87404,1.0
56684,95084,1.0
56684,102764,1.0
56684,110444,1.0
56684,118124,1.0
56684,125804,1.0
56684,133484,1.0
56684,141164,1.0
56684,148844,1.0
56684,156524,1.0
56684,164204,1.0
56684,171884,1.0
56685,64365,1.0
56685,72045,1.0
56685,79725,1.0
56685,87405,1.0
56685,95085,1.0
56685,102765,1.0
56685,110445,1.0
56685,118125,1.0
56685,125805,1.0
56685,133485,1.0
56685,141165,1.0
56685,148845,1.0
56685,156525,1.0
56685,164205,1.0
56685,171885,1.0
56686,64366,1.0
56686,72046,1.0
56686,79726,1.0
56686,87406,1.0
56686,95086,1.0
56686,102766,1.0
56686,110446,1.0
56686,118126,1.0
56686,125806,1.0
56686,133486,1.0
56686,141166,1.0
56686,148846,1.0
56686,156526,1.0
56686,164206,1.0
56686,171886,1.0
56687,64367,1.0
56687,72047,1.0
56687,79727,1.0
56687,87407,1.0
56687,95087,1.0
56687,102767,1.0
56687,110447,1.0
56687,118127,1.0
56687,125807,1.0
56687,133487,1.0
56687,141167,1.0
56687,148847,1.0
56687,156527,1.0
56687,164207,1.0
56687,171887,1.0
56688,64368,1.0
56688,72048,1.0
56688,79728,1.0
56688,87408,1.0
56688,95088,1.0
56688,102768,1.0
56688,110448,1.0
56688,118128,1.0
56688,125808,1.0
56688,133488,1.0
56688,141168,1.0
56688,148848,1.0
56688,156528,1.0
56688,164208,1.0
56688,171888,1.0
56689,64369,1.0
56689,72049,1.0
56689,79729,1.0
56689,87409,1.0
56689,95089,1.0
56689,102769,1.0
56689,110449,1.0
56689,118129,1.0
56689,125809,1.0
56689,133489,1.0
56689,141169,1.0
56689,148849,1.0
56689,156529,1.0
56689,164209,1.0
56689,171889,1.0
56690,64370,1.0
56690,72050,1.0
56690,79730,1.0
56690,87410,1.0
56690,95090,1.0
56690,102770,1.0
56690,110450,1.0
56690,118130,1.0
56690,125810,1.0
56690,133490,1.0
56690,141170,1.0
56690,148850,1.0
56690,156530,1.0
56690,164210,1.0
56690,171890,1.0
56691,64371,1.0
56691,72051,1.0
56691,79731,1.0
56691,87411,1.0
56691,95091,1.0
56691,102771,1.0
56691,110451,1.0
56691,118131,1.0
56691,125811,1.0
56691,133491,1.0
56691,141171,1.0
56691,148851,1.0
56691,156531,1.0
56691,164211,1.0
56691,171891,1.0
56692,64372,1.0
56692,72052,1.0
56692,79732,1.0
56692,87412,1.0
56692,95092,1.0
56692,102772,1.0
56692,110452,1.0
56692,118132,1.0
56692,125812,1.0
56692,133492,1.0
56692,141172,1.0
56692,148852,1.0
56692,156532,1.0
56692,164212,1.0
56692,171892,1.0
56693,64373,1.0
56693,72053,1.0
56693,79733,1.0
56693,87413,1.0
56693,95093,1.0
56693,102773,1.0
56693,110453,1.0
56693,118133,1.0
56693,125813,1.0
56693,133493,1.0
56693,141173,1.0
56693,148853,1.0
56693,156533,1.0
56693,164213,1.0
56693,171893,1.0
56694,64374,1.0
56694,72054,1.0
56694,79734,1.0
56694,87414,1.0
56694,95094,1.0
56694,102774,1.0
56694,110454,1.0
56694,118134,1.0
56694,125814,1.0
56694,133494,1.0
56694,141174,1.0
56694,148854,1.0
56694,156534,1.0
56694,164214,1.0
56694,171894,1.0
56695,64375,1.0
56695,72055,1.0
56695,79735,1.0
56695,87415,1.0
56695,95095,1.0
56695,102775,1.0
56695,110455,1.0
56695,118135,1.0
56695,125815,1.0
56695,133495,1.0
56695,141175,1.0
56695,148855,1.0
56695,156535,1.0
56695,164215,1.0
56695,171895,1.0
56696,56697,1.1e-05
56696,64376,1.0
56696,72056,1.0
56696,79736,1.0
56696,87416,1.0
56696,95096,1.0
56696,102776,1.0
56696,110456,1.0
56696,118136,1.0
56696,125816,1.0
56696,133496,1.0
56696,141176,1.0
56696,148856,1.0
56696,156536,1.0
56696,164216,1.0
56696,171896,1.0
56697,56698,9e-06
56697,64377,1.0
56697,72057,1.0
56697,79737,1.0
56697,87417,1.0
56697,95097,1.0
56697,102777,1.0
56697,110457,1.0
56697,118137,1.0
56697,125817,1.0
56697,133497,1.0
56697,141177,1.0
56697,148857,1.0
56697,156537,1.0
56697,164217,1.0
56697,171897,1.0
56698,64378,1.0
56698,72058,1.0
56698,79738,1.0
56698,87418,1.0
56698,95098,1.0
56698,102778,1.0
56698,110458,1.0
56698,118138,1.0
56698,125818,1.0
56698,133498,1.0
56698,141178,1.0
56698,148858,1.0
56698,156538,1.0
56698,164218,1.0
56698,171898,1.0
56699,64379,1.0
56699,72059,1.0
56699,79739,1.0
56699,87419,1.0
56699,95099,1.0
56699,102779,1.0
56699,110459,1.0
56699,118139,1.0
56699,125819,1.0
56699,133499,1.0
56699,141179,1.0
56699,148859,1.0
56699,156539,1.0
56699,164219,1.0
56699,171899,1.0
56700,56701,1e-05
56700,64380,1.0
56700,72060,1.0
56700,79740,1.0
56700,87420,1.0
56700,95100,1.0
56700,102780,1.0
56700,110460,1.0
56700,118140,1.0
56700,125820,1.0
