source,target,weight
51397,59077,1.0
51397,66757,1.0
51397,74437,1.0
51397,82117,1.0
51397,89797,1.0
51397,97477,1.0
51397,105157,1.0
51397,112837,1.0
51397,120517,1.0
51397,128197,1.0
51397,135877,1.0
51397,143557,1.0
51397,151237,1.0
51397,158917,1.0
51397,166597,1.0
51397,174277,1.0
51398,51399,9e-06
51398,59078,1.0
51398,66758,1.0
51398,74438,1.0
51398,82118,1.0
51398,89798,1.0
51398,97478,1.0
51398,105158,1.0
51398,112838,1.0
51398,120518,1.0
51398,128198,1.0
51398,135878,1.0
51398,143558,1.0
51398,151238,1.0
51398,158918,1.0
51398,166598,1.0
51398,174278,1.0
51399,51400,7e-06
51399,59079,1.0
51399,66759,1.0
51399,74439,1.0
51399,82119,1.0
51399,89799,1.0
51399,97479,1.0
51399,105159,1.0
51399,112839,1.0
51399,120519,1.0
51399,128199,1.0
51399,135879,1.0
51399,143559,1.0
51399,151239,1.0
51399,158919,1.0
51399,166599,1.0
51399,174279,1.0
51400,59080,1.0
51400,66760,1.0
51400,74440,1.0
51400,82120,1.0
51400,89800,1.0
51400,97480,1.0
51400,105160,1.0
51400,112840,1.0
51400,120520,1.0
51400,128200,1.0
51400,135880,1.0
51400,143560,1.0
51400,151240,1.0
51400,158920,1.0
51400,166600,1.0
51400,174280,1.0
51401,59081,1.0
51401,66761,1.0
51401,74441,1.0
51401,82121,1.0
51401,89801,1.0
51401,97481,1.0
51401,105161,1.0
51401,112841,1.0
51401,120521,1.0
51401,128201,1.0
51401,135881,1.0
51401,143561,1.0
51401,151241,1.0
51401,158921,1.0
51401,166601,1.0
51401,174281,1.0
51402,59082,1.0
51402,66762,1.0
51402,74442,1.0
51402,82122,1.0
51402,89802,1.0
51402,97482,1.0
51402,105162,1.0
51402,112842,1.0
51402,120522,1.0
51402,128202,1.0
51402,135882,1.0
51402,143562,1.0
51402,151242,1.0
51402,158922,1.0
51402,166602,1.0
51402,174282,1.0
51403,59083,1.0
51403,66763,1.0
51403,74443,1.0
51403,82123,1.0
51403,89803,1.0
51403,97483,1.0
51403,105163,1.0
51403,112843,1.0
51403,120523,1.0
51403,128203,1.0
51403,135883,1.0
51403,143563,1.0
51403,151243,1.0
51403,158923,1.0
51403,166603,1.0
51403,174283,1.0
51404,59084,1.0
51404,66764,1.0
51404,74444,1.0
51404,82124,1.0
51404,89804,1.0
51404,97484,1.0
51404,105164,1.0
51404,112844,1.0
51404,120524,1.0
51404,128204,1.0
51404,135884,1.0
51404,143564,1.0
51404,151244,1.0
51404,158924,1.0
51404,166604,1.0
51404,174284,1.0
51405,59085,1.0
51405,66765,1.0
51405,74445,1.0
51405,82125,1.0
51405,89805,1.0
51405,97485,1.0
51405,105165,1.0
51405,112845,1.0
51405,120525,1.0
51405,128205,1.0
51405,135885,1.0
51405,143565,1.0
51405,151245,1.0
51405,158925,1.0
51405,166605,1.0
51405,174285,1.0
51406,59086,1.0
51406,66766,1.0
51406,74446,1.0
51406,82126,1.0
51406,89806,1.0
51406,97486,1.0
51406,105166,1.0
51406,112846,1.0
51406,120526,1.0
51406,128206,1.0
51406,135886,1.0
51406,143566,1.0
51406,151246,1.0
51406,158926,1.0
51406,166606,1.0
51406,174286,1.0
51407,59087,1.0
51407,66767,1.0
51407,74447,1.0
51407,82127,1.0
51407,89807,1.0
51407,97487,1.0
51407,105167,1.0
51407,112847,1.0
51407,120527,1.0
51407,128207,1.0
51407,135887,1.0
51407,143567,1.0
51407,151247,1.0
51407,158927,1.0
51407,166607,1.0
51407,174287,1.0
51408,59088,1.0
51408,66768,1.0
51408,74448,1.0
51408,82128,1.0
51408,89808,1.0
51408,97488,1.0
51408,105168,1.0
51408,112848,1.0
51408,120528,1.0
51408,128208,1.0
51408,135888,1.0
51408,143568,1.0
51408,151248,1.0
51408,158928,1.0
51408,166608,1.0
51408,174288,1.0
51409,59089,1.0
51409,66769,1.0
51409,74449,1.0
51409,82129,1.0
51409,89809,1.0
51409,97489,1.0
51409,105169,1.0
51409,112849,1.0
51409,120529,1.0
51409,128209,1.0
51409,135889,1.0
51409,143569,1.0
51409,151249,1.0
51409,158929,1.0
51409,166609,1.0
51409,174289,1.0
51410,51411,6e-06
51410,59090,1.0
51410,66770,1.0
51410,74450,1.0
51410,82130,1.0
51410,89810,1.0
51410,97490,1.0
51410,105170,1.0
51410,112850,1.0
51410,120530,1.0
51410,128210,1.0
51410,135890,1.0
51410,143570,1.0
51410,151250,1.0
51410,158930,1.0
51410,166610,1.0
51410,174290,1.0
51411,51412,7e-06
51411,59091,1.0
51411,66771,1.0
51411,74451,1.0
51411,82131,1.0
51411,89811,1.0
51411,97491,1.0
51411,105171,1.0
51411,112851,1.0
51411,120531,1.0
51411,128211,1.0
51411,135891,1.0
51411,143571,1.0
51411,151251,1.0
51411,158931,1.0
51411,166611,1.0
51411,174291,1.0
51412,59092,1.0
51412,66772,1.0
51412,74452,1.0
51412,82132,1.0
51412,89812,1.0
51412,97492,1.0
51412,105172,1.0
51412,112852,1.0
51412,120532,1.0
51412,128212,1.0
51412,135892,1.0
51412,143572,1.0
51412,151252,1.0
51412,158932,1.0
51412,166612,1.0
51412,174292,1.0
51413,59093,1.0
51413,66773,1.0
51413,74453,1.0
51413,82133,1.0
51413,89813,1.0
51413,97493,1.0
51413,105173,1.0
51413,112853,1.0
51413,120533,1.0
51413,128213,1.0
51413,135893,1.0
51413,143573,1.0
51413,151253,1.0
51413,158933,1.0
51413,166613,1.0
51413,174293,1.0
51414,59094,1.0
51414,66774,1.0
51414,74454,1.0
51414,82134,1.0
51414,89814,1.0
51414,97494,1.0
51414,105174,1.0
51414,112854,1.0
51414,120534,1.0
51414,128214,1.0
51414,135894,1.0
51414,143574,1.0
51414,151254,1.0
51414,158934,1.0
51414,166614,1.0
51414,174294,1.0
51415,59095,1.0
51415,66775,1.0
51415,74455,1.0
51415,82135,1.0
51415,89815,1.0
51415,97495,1.0
51415,105175,1.0
51415,112855,1.0
51415,120535,1.0
51415,128215,1.0
51415,135895,1.0
51415,143575,1.0
51415,151255,1.0
51415,158935,1.0
51415,166615,1.0
51415,174295,1.0
51416,59096,1.0
51416,66776,1.0
51416,74456,1.0
51416,82136,1.0
51416,89816,1.0
51416,97496,1.0
51416,105176,1.0
51416,112856,1.0
51416,120536,1.0
51416,128216,1.0
51416,135896,1.0
51416,143576,1.0
51416,151256,1.0
51416,158936,1.0
51416,166616,1.0
51416,174296,1.0
51417,59097,1.0
51417,66777,1.0
51417,74457,1.0
51417,82137,1.0
51417,89817,1.0
51417,97497,1.0
51417,105177,1.0
51417,112857,1.0
51417,120537,1.0
51417,128217,1.0
51417,135897,1.0
51417,143577,1.0
51417,151257,1.0
51417,158937,1.0
51417,166617,1.0
51417,174297,1.0
51418,59098,1.0
51418,66778,1.0
51418,74458,1.0
51418,82138,1.0
51418,89818,1.0
51418,97498,1.0
51418,105178,1.0
51418,112858,1.0
51418,120538,1.0
51418,128218,1.0
51418,135898,1.0
51418,143578,1.0
51418,151258,1.0
51418,158938,1.0
51418,166618,1.0
51418,174298,1.0
51419,59099,1.0
51419,66779,1.0
51419,74459,1.0
51419,82139,1.0
51419,89819,1.0
51419,97499,1.0
51419,105179,1.0
51419,112859,1.0
51419,120539,1.0
51419,128219,1.0
51419,135899,1.0
51419,143579,1.0
51419,151259,1.0
51419,158939,1.0
51419,166619,1.0
51419,174299,1.0
51420,59100,1.0
51420,66780,1.0
51420,74460,1.0
51420,82140,1.0
51420,89820,1.0
51420,97500,1.0
51420,105180,1.0
51420,112860,1.0
51420,120540,1.0
51420,128220,1.0
51420,135900,1.0
51420,143580,1.0
51420,151260,1.0
51420,158940,1.0
51420,166620,1.0
51420,174300,1.0
51421,59101,1.0
51421,66781,1.0
51421,74461,1.0
51421,82141,1.0
51421,89821,1.0
51421,97501,1.0
51421,105181,1.0
51421,112861,1.0
51421,120541,1.0
51421,128221,1.0
51421,135901,1.0
51421,143581,1.0
51421,151261,1.0
51421,158941,1.0
51421,166621,1.0
51421,174301,1.0
51422,59102,1.0
51422,66782,1.0
51422,74462,1.0
51422,82142,1.0
51422,89822,1.0
51422,97502,1.0
51422,105182,1.0
51422,112862,1.0
51422,120542,1.0
51422,128222,1.0
51422,135902,1.0
51422,143582,1.0
51422,151262,1.0
51422,158942,1.0
51422,166622,1.0
51422,174302,1.0
51423,59103,1.0
51423,66783,1.0
51423,74463,1.0
51423,82143,1.0
51423,89823,1.0
51423,97503,1.0
51423,105183,1.0
51423,112863,1.0
51423,120543,1.0
51423,128223,1.0
51423,135903,1.0
51423,143583,1.0
51423,151263,1.0
51423,158943,1.0
51423,166623,1.0
51423,174303,1.0
51424,59104,1.0
51424,66784,1.0
51424,74464,1.0
51424,82144,1.0
51424,89824,1.0
51424,97504,1.0
51424,105184,1.0
51424,112864,1.0
51424,120544,1.0
51424,128224,1.0
51424,135904,1.0
51424,143584,1.0
51424,151264,1.0
51424,158944,1.0
51424,166624,1.0
51424,174304,1.0
51425,59105,1.0
51425,66785,1.0
51425,74465,1.0
51425,82145,1.0
51425,89825,1.0
51425,97505,1.0
51425,105185,1.0
51425,112865,1.0
51425,120545,1.0
51425,128225,1.0
51425,135905,1.0
51425,143585,1.0
51425,151265,1.0
51425,158945,1.0
51425,166625,1.0
51425,174305,1.0
51426,59106,1.0
51426,66786,1.0
51426,74466,1.0
51426,82146,1.0
51426,89826,1.0
51426,97506,1.0
51426,105186,1.0
51426,112866,1.0
51426,120546,1.0
51426,128226,1.0
51426,135906,1.0
51426,143586,1.0
51426,151266,1.0
51426,158946,1.0
51426,166626,1.0
51426,174306,1.0
51427,59107,1.0
51427,66787,1.0
51427,74467,1.0
51427,82147,1.0
51427,89827,1.0
51427,97507,1.0
51427,105187,1.0
51427,112867,1.0
51427,120547,1.0
51427,128227,1.0
51427,135907,1.0
51427,143587,1.0
51427,151267,1.0
51427,158947,1.0
51427,166627,1.0
51427,174307,1.0
51428,59108,1.0
51428,66788,1.0
51428,74468,1.0
51428,82148,1.0
51428,89828,1.0
51428,97508,1.0
51428,105188,1.0
51428,112868,1.0
51428,120548,1.0
51428,128228,1.0
51428,135908,1.0
51428,143588,1.0
51428,151268,1.0
51428,158948,1.0
51428,166628,1.0
51428,174308,1.0
51429,59109,1.0
51429,66789,1.0
51429,74469,1.0
51429,82149,1.0
51429,89829,1.0
51429,97509,1.0
51429,105189,1.0
51429,112869,1.0
51429,120549,1.0
51429,128229,1.0
51429,135909,1.0
51429,143589,1.0
51429,151269,1.0
51429,158949,1.0
51429,166629,1.0
51429,174309,1.0
51430,59110,1.0
51430,66790,1.0
51430,74470,1.0
51430,82150,1.0
51430,89830,1.0
51430,97510,1.0
51430,105190,1.0
51430,112870,1.0
51430,120550,1.0
51430,128230,1.0
51430,135910,1.0
51430,143590,1.0
51430,151270,1.0
51430,158950,1.0
51430,166630,1.0
51430,174310,1.0
51431,59111,1.0
51431,66791,1.0
51431,74471,1.0
51431,82151,1.0
51431,89831,1.0
51431,97511,1.0
51431,105191,1.0
51431,112871,1.0
51431,120551,1.0
51431,128231,1.0
51431,135911,1.0
51431,143591,1.0
51431,151271,1.0
51431,158951,1.0
51431,166631,1.0
51431,174311,1.0
51432,59112,1.0
51432,66792,1.0
51432,74472,1.0
51432,82152,1.0
51432,89832,1.0
51432,97512,1.0
51432,105192,1.0
51432,112872,1.0
51432,120552,1.0
51432,128232,1.0
51432,135912,1.0
51432,143592,1.0
51432,151272,1.0
51432,158952,1.0
51432,166632,1.0
51432,174312,1.0
51433,59113,1.0
51433,66793,1.0
51433,74473,1.0
51433,82153,1.0
51433,89833,1.0
51433,97513,1.0
51433,105193,1.0
51433,112873,1.0
51433,120553,1.0
51433,128233,1.0
51433,135913,1.0
51433,143593,1.0
51433,151273,1.0
51433,158953,1.0
51433,166633,1.0
51433,174313,1.0
51434,59114,1.0
51434,66794,1.0
51434,74474,1.0
51434,82154,1.0
51434,89834,1.0
51434,97514,1.0
51434,105194,1.0
51434,112874,1.0
51434,120554,1.0
51434,128234,1.0
51434,135914,1.0
51434,143594,1.0
51434,151274,1.0
51434,158954,1.0
51434,166634,1.0
51434,174314,1.0
51435,59115,1.0
51435,66795,1.0
51435,74475,1.0
51435,82155,1.0
51435,89835,1.0
51435,97515,1.0
51435,105195,1.0
51435,112875,1.0
51435,120555,1.0
51435,128235,1.0
51435,135915,1.0
51435,143595,1.0
51435,151275,1.0
51435,158955,1.0
51435,166635,1.0
51435,174315,1.0
51436,51450,7e-06
51436,59116,1.0
51436,66796,1.0
51436,74476,1.0
51436,82156,1.0
51436,89836,1.0
51436,97516,1.0
51436,105196,1.0
51436,112876,1.0
51436,120556,1.0
51436,128236,1.0
51436,135916,1.0
51436,143596,1.0
51436,151276,1.0
51436,158956,1.0
51436,166636,1.0
51436,174316,1.0
51437,59117,1.0
51437,66797,1.0
51437,74477,1.0
51437,82157,1.0
51437,89837,1.0
51437,97517,1.0
51437,105197,1.0
51437,112877,1.0
51437,120557,1.0
51437,128237,1.0
51437,135917,1.0
51437,143597,1.0
51437,151277,1.0
51437,158957,1.0
51437,166637,1.0
51437,174317,1.0
51438,59118,1.0
51438,66798,1.0
51438,74478,1.0
51438,82158,1.0
51438,89838,1.0
51438,97518,1.0
51438,105198,1.0
51438,112878,1.0
51438,120558,1.0
51438,128238,1.0
51438,135918,1.0
51438,143598,1.0
51438,151278,1.0
51438,158958,1.0
51438,166638,1.0
51438,174318,1.0
51439,59119,1.0
51439,66799,1.0
51439,74479,1.0
51439,82159,1.0
51439,89839,1.0
51439,97519,1.0
51439,105199,1.0
51439,112879,1.0
51439,120559,1.0
51439,128239,1.0
51439,135919,1.0
51439,143599,1.0
51439,151279,1.0
51439,158959,1.0
51439,166639,1.0
51439,174319,1.0
51440,59120,1.0
51440,66800,1.0
51440,74480,1.0
51440,82160,1.0
51440,89840,1.0
51440,97520,1.0
51440,105200,1.0
51440,112880,1.0
51440,120560,1.0
51440,128240,1.0
51440,135920,1.0
51440,143600,1.0
51440,151280,1.0
51440,158960,1.0
51440,166640,1.0
51440,174320,1.0
51441,59121,1.0
51441,66801,1.0
51441,74481,1.0
51441,82161,1.0
51441,89841,1.0
51441,97521,1.0
51441,105201,1.0
51441,112881,1.0
51441,120561,1.0
51441,128241,1.0
51441,135921,1.0
51441,143601,1.0
51441,151281,1.0
51441,158961,1.0
51441,166641,1.0
51441,174321,1.0
51442,59122,1.0
51442,66802,1.0
51442,74482,1.0
51442,82162,1.0
51442,89842,1.0
51442,97522,1.0
51442,105202,1.0
51442,112882,1.0
51442,120562,1.0
51442,128242,1.0
51442,135922,1.0
51442,143602,1.0
51442,151282,1.0
51442,158962,1.0
51442,166642,1.0
51442,174322,1.0
51443,59123,1.0
51443,66803,1.0
51443,74483,1.0
51443,82163,1.0
51443,89843,1.0
51443,97523,1.0
51443,105203,1.0
51443,112883,1.0
51443,120563,1.0
51443,128243,1.0
51443,135923,1.0
51443,143603,1.0
51443,151283,1.0
51443,158963,1.0
51443,166643,1.0
51443,174323,1.0
51444,59124,1.0
51444,66804,1.0
51444,74484,1.0
51444,82164,1.0
51444,89844,1.0
51444,97524,1.0
51444,105204,1.0
51444,112884,1.0
51444,120564,1.0
51444,128244,1.0
51444,135924,1.0
51444,143604,1.0
51444,151284,1.0
51444,158964,1.0
51444,166644,1.0
51444,174324,1.0
51445,51450,8e-06
51445,59125,1.0
51445,66805,1.0
51445,74485,1.0
51445,82165,1.0
51445,89845,1.0
51445,97525,1.0
51445,105205,1.0
51445,112885,1.0
51445,120565,1.0
51445,128245,1.0
51445,135925,1.0
51445,143605,1.0
51445,151285,1.0
51445,158965,1.0
51445,166645,1.0
51445,174325,1.0
51446,59126,1.0
51446,66806,1.0
51446,74486,1.0
51446,82166,1.0
51446,89846,1.0
51446,97526,1.0
51446,105206,1.0
51446,112886,1.0
51446,120566,1.0
51446,128246,1.0
51446,135926,1.0
51446,143606,1.0
51446,151286,1.0
51446,158966,1.0
51446,166646,1.0
51446,174326,1.0
51447,59127,1.0
51447,66807,1.0
51447,74487,1.0
51447,82167,1.0
51447,89847,1.0
51447,97527,1.0
51447,105207,1.0
51447,112887,1.0
51447,120567,1.0
51447,128247,1.0
51447,135927,1.0
51447,143607,1.0
51447,151287,1.0
51447,158967,1.0
51447,166647,1.0
51447,174327,1.0
51448,59128,1.0
51448,66808,1.0
51448,74488,1.0
51448,82168,1.0
51448,89848,1.0
51448,97528,1.0
51448,105208,1.0
51448,112888,1.0
51448,120568,1.0
51448,128248,1.0
51448,135928,1.0
51448,143608,1.0
51448,151288,1.0
51448,158968,1.0
51448,166648,1.0
51448,174328,1.0
51449,51450,8e-06
51449,59129,1.0
51449,66809,1.0
51449,74489,1.0
51449,82169,1.0
51449,89849,1.0
51449,97529,1.0
51449,105209,1.0
51449,112889,1.0
51449,120569,1.0
51449,128249,1.0
51449,135929,1.0
51449,143609,1.0
51449,151289,1.0
51449,158969,1.0
51449,166649,1.0
51449,174329,1.0
51450,51451,7e-06
51450,59130,1.0
51450,66810,1.0
51450,74490,1.0
51450,82170,1.0
51450,89850,1.0
51450,97530,1.0
51450,105210,1.0
51450,112890,1.0
51450,120570,1.0
51450,128250,1.0
51450,135930,1.0
51450,143610,1.0
51450,151290,1.0
51450,158970,1.0
51450,166650,1.0
51450,174330,1.0
51451,59131,1.0
51451,66811,1.0
51451,74491,1.0
51451,82171,1.0
51451,89851,1.0
51451,97531,1.0
51451,105211,1.0
51451,112891,1.0
51451,120571,1.0
51451,128251,1.0
51451,135931,1.0
51451,143611,1.0
51451,151291,1.0
51451,158971,1.0
51451,166651,1.0
51451,174331,1.0
51452,59132,1.0
51452,66812,1.0
51452,74492,1.0
51452,82172,1.0
51452,89852,1.0
51452,97532,1.0
51452,105212,1.0
51452,112892,1.0
51452,120572,1.0
51452,128252,1.0
51452,135932,1.0
51452,143612,1.0
51452,151292,1.0
51452,158972,1.0
51452,166652,1.0
51452,174332,1.0
51453,59133,1.0
51453,66813,1.0
51453,74493,1.0
51453,82173,1.0
51453,89853,1.0
51453,97533,1.0
51453,105213,1.0
51453,112893,1.0
51453,120573,1.0
51453,128253,1.0
51453,135933,1.0
51453,143613,1.0
51453,151293,1.0
51453,158973,1.0
51453,166653,1.0
51453,174333,1.0
51454,59134,1.0
51454,66814,1.0
51454,74494,1.0
51454,82174,1.0
51454,89854,1.0
51454,97534,1.0
51454,105214,1.0
51454,112894,1.0
51454,120574,1.0
51454,128254,1.0
51454,135934,1.0
51454,143614,1.0
51454,151294,1.0
51454,158974,1.0
51454,166654,1.0
51454,174334,1.0
51455,59135,1.0
51455,66815,1.0
51455,74495,1.0
51455,82175,1.0
51455,89855,1.0
51455,97535,1.0
51455,105215,1.0
51455,112895,1.0
51455,120575,1.0
51455,128255,1.0
51455,135935,1.0
51455,143615,1.0
51455,151295,1.0
51455,158975,1.0
51455,166655,1.0
51455,174335,1.0
51456,59136,1.0
51456,66816,1.0
51456,74496,1.0
51456,82176,1.0
51456,89856,1.0
51456,97536,1.0
51456,105216,1.0
51456,112896,1.0
51456,120576,1.0
51456,128256,1.0
51456,135936,1.0
51456,143616,1.0
51456,151296,1.0
51456,158976,1.0
51456,166656,1.0
51456,174336,1.0
51457,59137,1.0
51457,66817,1.0
51457,74497,1.0
51457,82177,1.0
51457,89857,1.0
51457,97537,1.0
51457,105217,1.0
51457,112897,1.0
51457,120577,1.0
51457,128257,1.0
51457,135937,1.0
51457,143617,1.0
51457,151297,1.0
51457,158977,1.0
51457,166657,1.0
51457,174337,1.0
51458,59138,1.0
51458,66818,1.0
51458,74498,1.0
51458,82178,1.0
51458,89858,1.0
51458,97538,1.0
51458,105218,1.0
51458,112898,1.0
51458,120578,1.0
51458,128258,1.0
51458,135938,1.0
51458,143618,1.0
51458,151298,1.0
51458,158978,1.0
51458,166658,1.0
51458,174338,1.0
51459,59139,1.0
51459,66819,1.0
51459,74499,1.0
51459,82179,1.0
51459,89859,1.0
51459,97539,1.0
51459,105219,1.0
51459,112899,1.0
51459,120579,1.0
51459,128259,1.0
51459,135939,1.0
51459,143619,1.0
51459,151299,1.0
51459,158979,1.0
51459,166659,1.0
51459,174339,1.0
51460,59140,1.0
51460,66820,1.0
51460,74500,1.0
51460,82180,1.0
51460,89860,1.0
51460,97540,1.0
51460,105220,1.0
51460,112900,1.0
51460,120580,1.0
51460,128260,1.0
51460,135940,1.0
51460,143620,1.0
51460,151300,1.0
51460,158980,1.0
51460,166660,1.0
51460,174340,1.0
51461,59141,1.0
51461,66821,1.0
51461,74501,1.0
51461,82181,1.0
51461,89861,1.0
51461,97541,1.0
51461,105221,1.0
51461,112901,1.0
51461,120581,1.0
51461,128261,1.0
51461,135941,1.0
51461,143621,1.0
51461,151301,1.0
51461,158981,1.0
51461,166661,1.0
51461,174341,1.0
51462,59142,1.0
51462,66822,1.0
51462,74502,1.0
51462,82182,1.0
51462,89862,1.0
51462,97542,1.0
51462,105222,1.0
51462,112902,1.0
51462,120582,1.0
51462,128262,1.0
51462,135942,1.0
51462,143622,1.0
51462,151302,1.0
51462,158982,1.0
51462,166662,1.0
51462,174342,1.0
51463,59143,1.0
51463,66823,1.0
51463,74503,1.0
51463,82183,1.0
51463,89863,1.0
51463,97543,1.0
51463,105223,1.0
51463,112903,1.0
51463,120583,1.0
51463,128263,1.0
51463,135943,1.0
51463,143623,1.0
51463,151303,1.0
51463,158983,1.0
51463,166663,1.0
51463,174343,1.0
51464,59144,1.0
51464,66824,1.0
51464,74504,1.0
51464,82184,1.0
51464,89864,1.0
51464,97544,1.0
51464,105224,1.0
51464,112904,1.0
51464,120584,1.0
51464,128264,1.0
51464,135944,1.0
51464,143624,1.0
51464,151304,1.0
51464,158984,1.0
51464,166664,1.0
51464,174344,1.0
51465,59145,1.0
51465,66825,1.0
51465,74505,1.0
51465,82185,1.0
51465,89865,1.0
51465,97545,1.0
51465,105225,1.0
51465,112905,1.0
51465,120585,1.0
51465,128265,1.0
51465,135945,1.0
51465,143625,1.0
51465,151305,1.0
51465,158985,1.0
51465,166665,1.0
51465,174345,1.0
51466,59146,1.0
51466,66826,1.0
51466,74506,1.0
51466,82186,1.0
51466,89866,1.0
51466,97546,1.0
51466,105226,1.0
51466,112906,1.0
51466,120586,1.0
51466,128266,1.0
51466,135946,1.0
51466,143626,1.0
51466,151306,1.0
51466,158986,1.0
51466,166666,1.0
51466,174346,1.0
51467,59147,1.0
51467,66827,1.0
51467,74507,1.0
51467,82187,1.0
51467,89867,1.0
51467,97547,1.0
51467,105227,1.0
51467,112907,1.0
51467,120587,1.0
51467,128267,1.0
51467,135947,1.0
51467,143627,1.0
51467,151307,1.0
51467,158987,1.0
51467,166667,1.0
51467,174347,1.0
51468,59148,1.0
51468,66828,1.0
51468,74508,1.0
51468,82188,1.0
51468,89868,1.0
51468,97548,1.0
51468,105228,1.0
51468,112908,1.0
51468,120588,1.0
51468,128268,1.0
51468,135948,1.0
51468,143628,1.0
51468,151308,1.0
51468,158988,1.0
51468,166668,1.0
51468,174348,1.0
51469,59149,1.0
51469,66829,1.0
51469,74509,1.0
51469,82189,1.0
51469,89869,1.0
51469,97549,1.0
51469,105229,1.0
51469,112909,1.0
51469,120589,1.0
51469,128269,1.0
51469,135949,1.0
51469,143629,1.0
51469,151309,1.0
51469,158989,1.0
51469,166669,1.0
51469,174349,1.0
51470,59150,1.0
51470,66830,1.0
51470,74510,1.0
51470,82190,1.0
51470,89870,1.0
51470,97550,1.0
51470,105230,1.0
51470,112910,1.0
51470,120590,1.0
51470,128270,1.0
51470,135950,1.0
51470,143630,1.0
51470,151310,1.0
51470,158990,1.0
51470,166670,1.0
51470,174350,1.0
51471,59151,1.0
51471,66831,1.0
51471,74511,1.0
51471,82191,1.0
51471,89871,1.0
51471,97551,1.0
51471,105231,1.0
51471,112911,1.0
51471,120591,1.0
51471,128271,1.0
51471,135951,1.0
51471,143631,1.0
51471,151311,1.0
51471,158991,1.0
51471,166671,1.0
51471,174351,1.0
51472,59152,1.0
51472,66832,1.0
51472,74512,1.0
51472,82192,1.0
51472,89872,1.0
51472,97552,1.0
51472,105232,1.0
51472,112912,1.0
51472,120592,1.0
51472,128272,1.0
51472,135952,1.0
51472,143632,1.0
51472,151312,1.0
51472,158992,1.0
51472,166672,1.0
51472,174352,1.0
51473,59153,1.0
51473,66833,1.0
51473,74513,1.0
51473,82193,1.0
51473,89873,1.0
51473,97553,1.0
51473,105233,1.0
51473,112913,1.0
51473,120593,1.0
51473,128273,1.0
51473,135953,1.0
51473,143633,1.0
51473,151313,1.0
51473,158993,1.0
51473,166673,1.0
51473,174353,1.0
51474,59154,1.0
51474,66834,1.0
51474,74514,1.0
51474,82194,1.0
51474,89874,1.0
51474,97554,1.0
51474,105234,1.0
51474,112914,1.0
51474,120594,1.0
51474,128274,1.0
51474,135954,1.0
51474,143634,1.0
51474,151314,1.0
51474,158994,1.0
51474,166674,1.0
51474,174354,1.0
51475,59155,1.0
51475,66835,1.0
51475,74515,1.0
51475,82195,1.0
51475,89875,1.0
51475,97555,1.0
51475,105235,1.0
51475,112915,1.0
51475,120595,1.0
51475,128275,1.0
51475,135955,1.0
51475,143635,1.0
51475,151315,1.0
51475,158995,1.0
51475,166675,1.0
51475,174355,1.0
51476,59156,1.0
51476,66836,1.0
51476,74516,1.0
51476,82196,1.0
51476,89876,1.0
51476,97556,1.0
51476,105236,1.0
51476,112916,1.0
51476,120596,1.0
51476,128276,1.0
51476,135956,1.0
51476,143636,1.0
51476,151316,1.0
51476,158996,1.0
51476,166676,1.0
51476,174356,1.0
51477,59157,1.0
51477,66837,1.0
51477,74517,1.0
51477,82197,1.0
51477,89877,1.0
51477,97557,1.0
51477,105237,1.0
51477,112917,1.0
51477,120597,1.0
51477,128277,1.0
51477,135957,1.0
51477,143637,1.0
51477,151317,1.0
51477,158997,1.0
51477,166677,1.0
51477,174357,1.0
51478,59158,1.0
51478,66838,1.0
51478,74518,1.0
51478,82198,1.0
51478,89878,1.0
51478,97558,1.0
51478,105238,1.0
51478,112918,1.0
51478,120598,1.0
51478,128278,1.0
51478,135958,1.0
51478,143638,1.0
51478,151318,1.0
51478,158998,1.0
51478,166678,1.0
51478,174358,1.0
51479,59159,1.0
51479,66839,1.0
51479,74519,1.0
51479,82199,1.0
51479,89879,1.0
51479,97559,1.0
51479,105239,1.0
51479,112919,1.0
51479,120599,1.0
51479,128279,1.0
51479,135959,1.0
51479,143639,1.0
51479,151319,1.0
51479,158999,1.0
51479,166679,1.0
51479,174359,1.0
51480,59160,1.0
51480,66840,1.0
51480,74520,1.0
51480,82200,1.0
51480,89880,1.0
51480,97560,1.0
51480,105240,1.0
51480,112920,1.0
51480,120600,1.0
51480,128280,1.0
51480,135960,1.0
51480,143640,1.0
51480,151320,1.0
51480,159000,1.0
51480,166680,1.0
51480,174360,1.0
51481,59161,1.0
51481,66841,1.0
51481,74521,1.0
51481,82201,1.0
51481,89881,1.0
51481,97561,1.0
51481,105241,1.0
51481,112921,1.0
51481,120601,1.0
51481,128281,1.0
51481,135961,1.0
51481,143641,1.0
51481,151321,1.0
51481,159001,1.0
51481,166681,1.0
51481,174361,1.0
51482,59162,1.0
51482,66842,1.0
51482,74522,1.0
51482,82202,1.0
51482,89882,1.0
51482,97562,1.0
51482,105242,1.0
51482,112922,1.0
51482,120602,1.0
51482,128282,1.0
51482,135962,1.0
51482,143642,1.0
51482,151322,1.0
51482,159002,1.0
51482,166682,1.0
51482,174362,1.0
51483,59163,1.0
51483,66843,1.0
51483,74523,1.0
51483,82203,1.0
51483,89883,1.0
51483,97563,1.0
51483,105243,1.0
51483,112923,1.0
51483,120603,1.0
51483,128283,1.0
51483,135963,1.0
51483,143643,1.0
51483,151323,1.0
51483,159003,1.0
