id,x,y,degree,electrode,electrode_id,phase,timepoint
e11_t6,4511.74,2170.87,0.0,T8,11,pre,6
e11_t7,4513.68,2171.18,0.4,T8,11,pre,7
e11_t8,4515.61,2171.54,0.9333,T8,11,pre,8
e11_t9,4517.53,2171.94,0.6667,T8,11,pre,9
e11_t10,4519.44,2172.4,0.2667,T8,11,pre,10
e11_t11,4521.34,2172.9,0.2667,T8,11,pre,11
e11_t12,4523.22,2173.44,0.2667,T8,11,pre,12
e11_t13,4525.09,2174.04,0.5333,T8,11,pre,13
e11_t14,4526.95,2174.68,0.2667,T8,11,pre,14
e11_t15,4528.79,2175.36,0.0,T8,11,pre,15
e11_t16,4530.61,2176.09,0.1333,T8,11,pre,16
e11_t17,4532.42,2176.86,0.2667,T8,11,pre,17
e11_t18,4534.2,2177.68,0.1333,T8,11,pre,18
e11_t19,4535.97,2178.54,0.0,T8,11,pre,19
e11_t20,4537.71,2179.45,0.0,T8,11,pre,20
e11_t21,4539.43,2180.39,0.1333,T8,11,pre,21
e11_t22,4541.13,2181.38,0.1333,T8,11,pre,22
e11_t23,4542.8,2182.41,0.0,T8,11,pre,23
e11_t24,4544.45,2183.48,0.1333,T8,11,pre,24
e11_t25,4546.06,2184.59,0.5333,T8,11,pre,25
e11_t26,4547.66,2185.74,0.5333,T8,11,pre,26
e11_t27,4549.22,2186.93,0.5333,T8,11,pre,27
e11_t28,4550.75,2188.16,0.4,T8,11,pre,28
e11_t29,4552.25,2189.42,0.2667,T8,11,pre,29
e11_t30,4553.72,2190.72,0.4,T8,11,pre,30
e11_t31,4555.16,2192.06,0.4,T8,11,pre,31
e11_t32,4556.57,2193.43,0.1333,T8,11,pre,32
e11_t33,4557.94,2194.84,0.0,T8,11,pre,33
e11_t34,4559.28,2196.28,0.0,T8,11,pre,34
e11_t35,4560.58,2197.75,0.0,T8,11,pre,35
e11_t36,4561.84,2199.25,0.1333,T8,11,pre,36
e11_t37,4563.07,2200.78,0.0,T8,11,pre,37
e11_t38,4564.26,2202.34,0.2667,T8,11,pre,38
e11_t39,4565.41,2203.94,0.5333,T8,11,pre,39
e11_t40,4566.52,2205.55,0.9333,T8,11,pre,40
e11_t41,4567.59,2207.2,0.9333,T8,11,pre,41
e11_t42,4568.62,2208.87,0.4,T8,11,pre,42
e11_t43,4569.61,2210.57,0.5333,T8,11,pre,43
e11_t44,4570.55,2212.29,0.2667,T8,11,pre,44
e11_t45,4571.46,2214.03,0.1333,T8,11,pre,45
e11_t46,4572.32,2215.8,0.2667,T8,11,pre,46
e11_t47,4573.14,2217.58,0.2667,T8,11,pre,47
e11_t48,4573.91,2219.39,0.5333,T8,11,pre,48
e11_t49,4574.64,2221.21,0.8,T8,11,pre,49
e11_t50,4575.32,2223.05,0.4,T8,11,pre,50
e11_t51,4575.96,2224.91,0.1333,T8,11,pre,51
e11_t52,4576.56,2226.78,0.1333,T8,11,pre,52
e11_t53,4577.1,2228.66,0.0,T8,11,pre,53
e11_t54,4577.6,2230.56,0.0,T8,11,pre,54
e11_t55,4578.06,2232.47,0.1333,T8,11,pre,55
e11_t56,4578.46,2234.39,0.1333,T8,11,pre,56
e11_t57,4578.82,2236.32,0.0,T8,11,pre,57
e11_t58,4579.13,2238.26,0.4,T8,11,pre,58
e11_t59,4579.4,2240.21,0.1333,T8,11,pre,59
e11_t60,4579.61,2242.16,0.1333,T8,11,pre,60
e11_t61,4579.78,2244.11,0.4,T8,11,pre,61
e11_t62,4579.9,2246.07,0.2667,T8,11,pre,62
e11_t63,4579.98,2248.04,0.4,T8,11,pre,63
e11_t64,4580.0,2250.0,0.4,T8,11,pre,64
e11_t65,4579.98,2251.96,0.6667,T8,11,pre,65
e11_t66,4579.9,2253.93,0.5333,T8,11,pre,66
e11_t67,4579.78,2255.89,0.5333,T8,11,pre,67
e11_t68,4579.61,2257.84,0.4,T8,11,pre,68
e11_t69,4579.4,2259.79,0.1333,T8,11,pre,69
e11_t70,4579.13,2261.74,0.0,T8,11,pre,70
e11_t71,4578.82,2263.68,0.0,T8,11,pre,71
e11_t72,4578.46,2265.61,0.2667,T8,11,pre,72
e11_t73,4578.06,2267.53,0.4,T8,11,pre,73
e11_t74,4577.6,2269.44,0.6667,T8,11,pre,74
e11_t75,4577.1,2271.34,0.6667,T8,11,pre,75
e11_t76,4576.56,2273.22,0.5333,T8,11,pre,76
e11_t77,4575.96,2275.09,0.2667,T8,11,pre,77
e11_t78,4575.32,2276.95,0.2667,T8,11,pre,78
e11_t79,4574.64,2278.79,0.9333,T8,11,pre,79
e11_t80,4573.91,2280.61,0.4,T8,11,pre,80
e11_t81,4573.14,2282.42,0.4,T8,11,pre,81
e11_t82,4572.32,2284.2,0.6667,T8,11,pre,82
e11_t83,4571.46,2285.97,0.4,T8,11,pre,83
e11_t84,4570.55,2287.71,0.6667,T8,11,pre,84
e11_t85,4569.61,2289.43,0.6667,T8,11,pre,85
e11_t86,4568.62,2291.13,0.8,T8,11,pre,86
e11_t87,4567.59,2292.8,0.8,T8,11,pre,87
e11_t88,4566.52,2294.45,0.9333,T8,11,pre,88
e11_t89,4565.41,2296.06,0.4,T8,11,pre,89
e11_t90,4564.26,2297.66,0.2667,T8,11,pre,90
e11_t91,4563.07,2299.22,0.6667,T8,11,pre,91
e11_t92,4561.84,2300.75,0.6667,T8,11,pre,92
e11_t93,4560.58,2302.25,0.4,T8,11,pre,93
e11_t94,4559.28,2303.72,0.5333,T8,11,pre,94
e11_t95,4557.94,2305.16,0.2667,T8,11,pre,95
e11_t96,4556.57,2306.57,0.2667,T8,11,pre,96
e11_t97,4555.16,2307.94,0.6667,T8,11,pre,97
e11_t98,4553.72,2309.28,0.9333,T8,11,pre,98
e11_t99,4552.25,2310.58,0.8,T8,11,pre,99
e11_t100,4550.75,2311.84,0.4,T8,11,pre,100
e11_t101,4549.22,2313.07,0.4,T8,11,pre,101
e11_t102,4547.66,2314.26,0.1333,T8,11,pre,102
e11_t103,4546.06,2315.41,0.1333,T8,11,pre,103
e11_t104,4544.45,2316.52,0.4,T8,11,pre,104
e11_t105,4542.8,2317.59,0.9333,T8,11,pre,105
e11_t106,4541.13,2318.62,0.9333,T8,11,pre,106
e11_t107,4539.43,2319.61,0.8,T8,11,pre,107
e11_t108,4537.71,2320.55,0.2667,T8,11,pre,108
e11_t109,4535.97,2321.46,0.0,T8,11,pre,109
e11_t110,4534.2,2322.32,0.1333,T8,11,pre,110
e11_t111,4532.42,2323.14,0.1333,T8,11,pre,111
e11_t112,4530.61,2323.91,0.2667,T8,11,pre,112
e11_t113,4528.79,2324.64,0.4,T8,11,pre,113
e11_t114,4526.95,2325.32,0.8,T8,11,pre,114
e11_t115,4525.09,2325.96,0.8,T8,11,pre,115
e11_t116,4523.22,2326.56,0.6667,T8,11,pre,116
e11_t117,4521.34,2327.1,0.6667,T8,11,pre,117
e11_t118,4519.44,2327.6,0.5333,T8,11,pre,118
e11_t119,4517.53,2328.06,0.2667,T8,11,pre,119
e11_t120,4515.61,2328.46,0.2667,T8,11,pre,120
e11_t121,4513.68,2328.82,0.1333,T8,11,pre,121
e11_t122,4511.74,2329.13,0.2667,T8,11,pre,122
e11_t123,4509.79,2329.4,0.5333,T8,11,pre,123
e11_t124,4507.84,2329.61,0.9333,T8,11,pre,124
e11_t125,4505.89,2329.78,0.5333,T8,11,pre,125
e11_t126,4503.93,2329.9,0.4,T8,11,pre,126
e11_t127,4501.96,2329.98,0.4,T8,11,pre,127
e11_t128,4500.0,2330.0,0.0,T8,11,pre,128
e11_t129,4498.04,2329.98,0.0,T8,11,pre,129
e11_t130,4496.07,2329.9,0.0,T8,11,pre,130
e11_t131,4494.11,2329.78,0.0,T8,11,pre,131
e11_t132,4492.16,2329.61,0.0,T8,11,pre,132
e11_t133,4490.21,2329.4,0.0,T8,11,pre,133
e11_t134,4488.26,2329.13,0.1333,T8,11,pre,134
e11_t135,4486.32,2328.82,0.6667,T8,11,pre,135
e11_t136,4484.39,2328.46,0.2667,T8,11,pre,136
e11_t137,4482.47,2328.06,0.0,T8,11,pre,137
e11_t138,4480.56,2327.6,0.1333,T8,11,pre,138
e11_t139,4478.66,2327.1,0.1333,T8,11,pre,139
e11_t140,4476.78,2326.56,0.0,T8,11,pre,140
e11_t141,4474.91,2325.96,0.1333,T8,11,pre,141
e11_t142,4473.05,2325.32,0.0,T8,11,pre,142
e11_t143,4471.21,2324.64,0.0,T8,11,pre,143
e11_t144,4469.39,2323.91,0.1333,T8,11,pre,144
e11_t145,4467.58,2323.14,0.0,T8,11,pre,145
e11_t146,4465.8,2322.32,0.0,T8,11,pre,146
e11_t147,4464.03,2321.46,0.1333,T8,11,pre,147
e11_t148,4462.29,2320.55,0.0,T8,11,pre,148
e11_t149,4460.57,2319.61,0.1333,T8,11,pre,149
e11_t150,4458.87,2318.62,0.1333,T8,11,pre,150
e11_t151,4457.2,2317.59,0.2667,T8,11,pre,151
e11_t152,4455.55,2316.52,0.6667,T8,11,pre,152
e11_t153,4453.94,2315.41,0.5333,T8,11,pre,153
e11_t154,4452.34,2314.26,0.6667,T8,11,pre,154
e11_t155,4450.78,2313.07,1.8667,T8,11,pre,155
e11_t156,4449.25,2311.84,1.4667,T8,11,pre,156
e11_t157,4447.75,2310.58,0.5333,T8,11,pre,157
e11_t158,4446.28,2309.28,0.1333,T8,11,pre,158
e11_t159,4444.84,2307.94,0.4,T8,11,pre,159
e11_t160,4443.43,2306.57,0.4,T8,11,pre,160
e11_t161,4442.06,2305.16,0.5333,T8,11,pre,161
e11_t162,4440.72,2303.72,0.1333,T8,11,pre,162
e11_t163,4439.42,2302.25,0.0,T8,11,pre,163
e11_t164,4438.16,2300.75,0.1333,T8,11,pre,164
e11_t165,4436.93,2299.22,0.4,T8,11,pre,165
e11_t166,4435.74,2297.66,0.1333,T8,11,pre,166
e11_t167,4434.59,2296.06,0.2667,T8,11,pre,167
e11_t168,4433.48,2294.45,0.6667,T8,11,pre,168
e11_t169,4432.41,2292.8,0.5333,T8,11,pre,169
e11_t170,4431.38,2291.13,0.0,T8,11,pre,170
e11_t171,4430.39,2289.43,0.0,T8,11,pre,171
e11_t172,4429.45,2287.71,0.0,T8,11,pre,172
e11_t173,4428.54,2285.97,0.0,T8,11,pre,173
e11_t174,4427.68,2284.2,0.0,T8,11,pre,174
e11_t175,4426.86,2282.42,0.1333,T8,11,pre,175
e11_t176,4426.09,2280.61,0.4,T8,11,pre,176
e11_t177,4425.36,2278.79,0.0,T8,11,pre,177
e11_t178,4424.68,2276.95,0.0,T8,11,pre,178
e11_t179,4424.04,2275.09,0.0,T8,11,pre,179
e11_t180,4423.44,2273.22,0.0,T8,11,pre,180
e11_t181,4422.9,2271.34,0.2667,T8,11,pre,181
e11_t182,4422.4,2269.44,0.2667,T8,11,pre,182
e11_t183,4421.94,2267.53,0.2667,T8,11,pre,183
e11_t184,4421.54,2265.61,0.2667,T8,11,pre,184
e11_t185,4421.18,2263.68,0.1333,T8,11,pre,185
e11_t186,4420.87,2261.74,0.0,T8,11,pre,186
e11_t187,4420.6,2259.79,0.0,T8,11,pre,187
e11_t188,4420.39,2257.84,0.1333,T8,11,pre,188
e11_t189,4420.22,2255.89,0.0,T8,11,pre,189
e11_t190,4420.1,2253.93,0.1333,T8,11,pre,190
e11_t191,4420.02,2251.96,0.2667,T8,11,pre,191
e11_t192,4420.0,2250.0,0.2667,T8,11,pre,192
e11_t193,4420.02,2248.04,0.1333,T8,11,pre,193
e11_t194,4420.1,2246.07,0.0,T8,11,pre,194
e11_t195,4420.22,2244.11,0.0,T8,11,pre,195
e11_t196,4420.39,2242.16,0.0,T8,11,pre,196
e11_t197,4420.6,2240.21,0.0,T8,11,pre,197
e11_t198,4420.87,2238.26,0.0,T8,11,pre,198
e11_t199,4421.18,2236.32,0.1333,T8,11,pre,199
e11_t200,4421.54,2234.39,0.1333,T8,11,pre,200
e11_t201,4421.94,2232.47,0.1333,T8,11,pre,201
e11_t202,4422.4,2230.56,0.0,T8,11,pre,202
e11_t203,4422.9,2228.66,0.1333,T8,11,pre,203
e11_t204,4423.44,2226.78,0.4,T8,11,pre,204
e11_t205,4424.04,2224.91,0.5333,T8,11,pre,205
e11_t206,4424.68,2223.05,0.4,T8,11,pre,206
e11_t207,4425.36,2221.21,0.0,T8,11,pre,207
e11_t208,4426.09,2219.39,0.1333,T8,11,pre,208
e11_t209,4426.86,2217.58,0.4,T8,11,pre,209
e11_t210,4427.68,2215.8,0.0,T8,11,pre,210
e11_t211,4428.54,2214.03,0.0,T8,11,pre,211
e11_t212,4429.45,2212.29,0.2667,T8,11,pre,212
e11_t213,4430.39,2210.57,0.2667,T8,11,pre,213
e11_t214,4431.38,2208.87,0.2667,T8,11,pre,214
e11_t215,4432.41,2207.2,0.4,T8,11,pre,215
e11_t216,4433.48,2205.55,0.4,T8,11,pre,216
e11_t217,4434.59,2203.94,0.4,T8,11,pre,217
e11_t218,4435.74,2202.34,0.4,T8,11,pre,218
e11_t219,4436.93,2200.78,0.4,T8,11,pre,219
e11_t220,4438.16,2199.25,0.4,T8,11,pre,220
e11_t221,4439.42,2197.75,0.9333,T8,11,pre,221
e11_t222,4440.72,2196.28,1.6,T8,11,pre,222
e11_t223,4442.06,2194.84,1.2,T8,11,pre,223
e11_t224,4443.43,2193.43,0.8,T8,11,pre,224
e11_t225,4444.84,2192.06,0.2667,T8,11,pre,225
e11_t226,4446.28,2190.72,0.0,T8,11,pre,226
e11_t227,4447.75,2189.42,0.0,T8,11,pre,227
e11_t228,4449.25,2188.16,0.1333,T8,11,pre,228
e11_t229,4450.78,2186.93,0.1333,T8,11,pre,229
e11_t230,4452.34,2185.74,0.2667,T8,11,pre,230
e11_t231,4453.94,2184.59,0.5333,T8,11,pre,231
e11_t232,4455.55,2183.48,0.5333,T8,11,pre,232
e11_t233,4457.2,2182.41,0.5333,T8,11,pre,233
e11_t234,4458.87,2181.38,0.0,T8,11,pre,234
e11_t235,4460.57,2180.39,0.5333,T8,11,pre,235
e11_t236,4462.29,2179.45,0.5333,T8,11,pre,236
e11_t237,4464.03,2178.54,0.1333,T8,11,pre,237
e11_t238,4465.8,2177.68,0.0,T8,11,pre,238
e11_t239,4467.58,2176.86,0.2667,T8,11,pre,239
e11_t240,4469.39,2176.09,0.2667,T8,11,pre,240
e11_t241,4471.21,2175.36,0.2667,T8,11,pre,241
e11_t242,4473.05,2174.68,0.1333,T8,11,pre,242
e11_t243,4474.91,2174.04,0.2667,T8,11,pre,243
e11_t244,4476.78,2173.44,0.1333,T8,11,pre,244
e11_t245,4478.66,2172.9,0.2667,T8,11,pre,245
e11_t246,4480.56,2172.4,0.1333,T8,11,pre,246
e11_t247,4482.47,2171.94,0.0,T8,11,pre,247
e11_t248,4484.39,2171.54,0.0,T8,11,pre,248
e11_t249,4486.32,2171.18,0.1333,T8,11,pre,249
e11_t250,4488.26,2170.87,0.2667,T8,11,pre,250
e11_t251,4490.21,2170.6,0.2667,T8,11,pre,251
e11_t252,4492.16,2170.39,0.2667,T8,11,pre,252
e11_t253,4494.11,2170.22,0.1333,T8,11,pre,253
e11_t254,4496.07,2170.1,0.8,T8,11,pre,254
e11_t255,4498.04,2170.02,0.9333,T8,11,pre,255
e12_t0,500.0,3420.0,0.0,P7,12,pre,0
e12_t1,501.96,3420.02,0.0,P7,12,pre,1
e12_t2,503.93,3420.1,0.0,P7,12,pre,2
e12_t3,505.89,3420.22,0.0,P7,12,pre,3
e12_t4,507.84,3420.39,0.0,P7,12,pre,4
e12_t5,509.79,3420.6,0.0,P7,12,pre,5
e12_t6,511.74,3420.87,0.0,P7,12,pre,6
e12_t7,513.68,3421.18,0.0,P7,12,pre,7
e12_t8,515.61,3421.54,0.0,P7,12,pre,8
e12_t9,517.53,3421.94,0.0,P7,12,pre,9
e12_t10,519.44,3422.4,0.0,P7,12,pre,10
e12_t11,521.34,3422.9,0.0,P7,12,pre,11
e12_t12,523.22,3423.44,0.0,P7,12,pre,12
e12_t13,525.09,3424.04,0.0,P7,12,pre,13
e12_t14,526.95,3424.68,0.0,P7,12,pre,14
e12_t15,528.79,3425.36,0.0,P7,12,pre,15
e12_t16,530.61,3426.09,0.0,P7,12,pre,16
e12_t17,532.42,3426.86,0.0,P7,12,pre,17
e12_t18,534.2,3427.68,0.0,P7,12,pre,18
e12_t19,535.97,3428.54,0.0,P7,12,pre,19
e12_t20,537.71,3429.45,0.0,P7,12,pre,20
e12_t21,539.43,3430.39,0.0,P7,12,pre,21
e12_t22,541.13,3431.38,0.0,P7,12,pre,22
e12_t23,542.8,3432.41,0.0,P7,12,pre,23
e12_t24,544.45,3433.48,0.0,P7,12,pre,24
e12_t25,546.06,3434.59,0.0,P7,12,pre,25
e12_t26,547.66,3435.74,0.0,P7,12,pre,26
e12_t27,549.22,3436.93,0.0,P7,12,pre,27
e12_t28,550.75,3438.16,0.0,P7,12,pre,28
e12_t29,552.25,3439.42,0.0,P7,12,pre,29
e12_t30,553.72,3440.72,0.0,P7,12,pre,30
e12_t31,555.16,3442.06,0.0,P7,12,pre,31
e12_t32,556.57,3443.43,0.0,P7,12,pre,32
e12_t33,557.94,3444.84,0.0,P7,12,pre,33
e12_t34,559.28,3446.28,0.0,P7,12,pre,34
e12_t35,560.58,3447.75,0.0,P7,12,pre,35
e12_t36,561.84,3449.25,0.0,P7,12,pre,36
e12_t37,563.07,3450.78,0.0,P7,12,pre,37
e12_t38,564.26,3452.34,0.0,P7,12,pre,38
e12_t39,565.41,3453.94,0.0,P7,12,pre,39
e12_t40,566.52,3455.55,0.0,P7,12,pre,40
e12_t41,567.59,3457.2,0.0,P7,12,pre,41
e12_t42,568.62,3458.87,0.0,P7,12,pre,42
e12_t43,569.61,3460.57,0.0,P7,12,pre,43
e12_t44,570.55,3462.29,0.0,P7,12,pre,44
e12_t45,571.46,3464.03,0.0,P7,12,pre,45
e12_t46,572.32,3465.8,0.0,P7,12,pre,46
e12_t47,573.14,3467.58,0.0,P7,12,pre,47
e12_t48,573.91,3469.39,0.0,P7,12,pre,48
e12_t49,574.64,3471.21,0.0,P7,12,pre,49
e12_t50,575.32,3473.05,0.0,P7,12,pre,50
e12_t51,575.96,3474.91,0.0,P7,12,pre,51
e12_t52,576.56,3476.78,0.0,P7,12,pre,52
e12_t53,577.1,3478.66,0.0,P7,12,pre,53
e12_t54,577.6,3480.56,0.0,P7,12,pre,54
e12_t55,578.06,3482.47,0.0,P7,12,pre,55
e12_t56,578.46,3484.39,0.0,P7,12,pre,56
e12_t57,578.82,3486.32,0.0,P7,12,pre,57
e12_t58,579.13,3488.26,0.0,P7,12,pre,58
e12_t59,579.4,3490.21,0.0,P7,12,pre,59
e12_t60,579.61,3492.16,0.0,P7,12,pre,60
e12_t61,579.78,3494.11,0.0,P7,12,pre,61
e12_t62,579.9,3496.07,0.0,P7,12,pre,62
e12_t63,579.98,3498.04,0.0,P7,12,pre,63
e12_t64,580.0,3500.0,0.0,P7,12,pre,64
e12_t65,579.98,3501.96,0.0,P7,12,pre,65
e12_t66,579.9,3503.93,0.0,P7,12,pre,66
e12_t67,579.78,3505.89,0.0,P7,12,pre,67
e12_t68,579.61,3507.84,0.0,P7,12,pre,68
e12_t69,579.4,3509.79,0.0,P7,12,pre,69
e12_t70,579.13,3511.74,0.0,P7,12,pre,70
e12_t71,578.82,3513.68,0.0,P7,12,pre,71
e12_t72,578.46,3515.61,0.0,P7,12,pre,72
e12_t73,578.06,3517.53,0.0,P7,12,pre,73
e12_t74,577.6,3519.44,0.0,P7,12,pre,74
e12_t75,577.1,3521.34,0.0,P7,12,pre,75
e12_t76,576.56,3523.22,0.0,P7,12,pre,76
e12_t77,575.96,3525.09,0.0,P7,12,pre,77
e12_t78,575.32,3526.95,0.0,P7,12,pre,78
e12_t79,574.64,3528.79,0.0,P7,12,pre,79
e12_t80,573.91,3530.61,0.0,P7,12,pre,80
e12_t81,573.14,3532.42,0.0,P7,12,pre,81
e12_t82,572.32,3534.2,0.0,P7,12,pre,82
e12_t83,571.46,3535.97,0.0,P7,12,pre,83
e12_t84,570.55,3537.71,0.0,P7,12,pre,84
e12_t85,569.61,3539.43,0.0,P7,12,pre,85
e12_t86,568.62,3541.13,0.0,P7,12,pre,86
e12_t87,567.59,3542.8,0.0,P7,12,pre,87
e12_t88,566.52,3544.45,0.0,P7,12,pre,88
e12_t89,565.41,3546.06,0.0,P7,12,pre,89
e12_t90,564.26,3547.66,0.0,P7,12,pre,90
e12_t91,563.07,3549.22,0.0,P7,12,pre,91
e12_t92,561.84,3550.75,0.0,P7,12,pre,92
e12_t93,560.58,3552.25,0.0,P7,12,pre,93
e12_t94,559.28,3553.72,0.0,P7,12,pre,94
e12_t95,557.94,3555.16,0.0,P7,12,pre,95
e12_t96,556.57,3556.57,0.0,P7,12,pre,96
e12_t97,555.16,3557.94,0.0,P7,12,pre,97
e12_t98,553.72,3559.28,0.0,P7,12,pre,98
e12_t99,552.25,3560.58,0.0,P7,12,pre,99
e12_t100,550.75,3561.84,0.0,P7,12,pre,100
e12_t101,549.22,3563.07,0.0,P7,12,pre,101
e12_t102,547.66,3564.26,0.0,P7,12,pre,102
e12_t103,546.06,3565.41,0.0,P7,12,pre,103
e12_t104,544.45,3566.52,0.0,P7,12,pre,104
e12_t105,542.8,3567.59,0.0,P7,12,pre,105
e12_t106,541.13,3568.62,0.0,P7,12,pre,106
e12_t107,539.43,3569.61,0.0,P7,12,pre,107
e12_t108,537.71,3570.55,0.0,P7,12,pre,108
e12_t109,535.97,3571.46,0.0,P7,12,pre,109
e12_t110,534.2,3572.32,0.0,P7,12,pre,110
e12_t111,532.42,3573.14,0.0,P7,12,pre,111
e12_t112,530.61,3573.91,0.0,P7,12,pre,112
e12_t113,528.79,3574.64,0.0,P7,12,pre,113
e12_t114,526.95,3575.32,0.0,P7,12,pre,114
e12_t115,525.09,3575.96,0.0,P7,12,pre,115
e12_t116,523.22,3576.56,0.0,P7,12,pre,116
e12_t117,521.34,3577.1,0.0,P7,12,pre,117
e12_t118,519.44,3577.6,0.0,P7,12,pre,118
e12_t119,517.53,3578.06,0.0,P7,12,pre,119
e12_t120,515.61,3578.46,0.0,P7,12,pre,120
e12_t121,513.68,3578.82,0.0,P7,12,pre,121
e12_t122,511.74,3579.13,0.0,P7,12,pre,122
e12_t123,509.79,3579.4,0.0,P7,12,pre,123
e12_t124,507.84,3579.61,0.0,P7,12,pre,124
e12_t125,505.89,3579.78,0.0,P7,12,pre,125
e12_t126,503.93,3579.9,0.0,P7,12,pre,126
e12_t127,501.96,3579.98,0.0,P7,12,pre,127
e12_t128,500.0,3580.0,0.0,P7,12,pre,128
e12_t129,498.04,3579.98,0.0,P7,12,pre,129
e12_t130,496.07,3579.9,0.0,P7,12,pre,130
e12_t131,494.11,3579.78,0.0,P7,12,pre,131
e12_t132,492.16,3579.61,0.0,P7,12,pre,132
e12_t133,490.21,3579.4,0.0,P7,12,pre,133
e12_t134,488.26,3579.13,0.0,P7,12,pre,134
e12_t135,486.32,3578.82,0.0,P7,12,pre,135
e12_t136,484.39,3578.46,0.0,P7,12,pre,136
e12_t137,482.47,3578.06,0.0,P7,12,pre,137
e12_t138,480.56,3577.6,0.0,P7,12,pre,138
e12_t139,478.66,3577.1,0.0,P7,12,pre,139
e12_t140,476.78,3576.56,0.0,P7,12,pre,140
e12_t141,474.91,3575.96,0.0,P7,12,pre,141
e12_t142,473.05,3575.32,0.0,P7,12,pre,142
e12_t143,471.21,3574.64,0.0,P7,12,pre,143
e12_t144,469.39,3573.91,0.0,P7,12,pre,144
e12_t145,467.58,3573.14,0.0,P7,12,pre,145
e12_t146,465.8,3572.32,0.0,P7,12,pre,146
e12_t147,464.03,3571.46,0.0,P7,12,pre,147
e12_t148,462.29,3570.55,0.0,P7,12,pre,148
e12_t149,460.57,3569.61,0.0,P7,12,pre,149
e12_t150,458.87,3568.62,0.0,P7,12,pre,150
e12_t151,457.2,3567.59,0.0,P7,12,pre,151
e12_t152,455.55,3566.52,0.0,P7,12,pre,152
e12_t153,453.94,3565.41,0.0,P7,12,pre,153
e12_t154,452.34,3564.26,0.0,P7,12,pre,154
e12_t155,450.78,3563.07,0.0,P7,12,pre,155
e12_t156,449.25,3561.84,0.0,P7,12,pre,156
e12_t157,447.75,3560.58,0.0,P7,12,pre,157
e12_t158,446.28,3559.28,0.0,P7,12,pre,158
e12_t159,444.84,3557.94,0.0,P7,12,pre,159
e12_t160,443.43,3556.57,0.0,P7,12,pre,160
e12_t161,442.06,3555.16,0.0,P7,12,pre,161
e12_t162,440.72,3553.72,0.0,P7,12,pre,162
e12_t163,439.42,3552.25,0.0,P7,12,pre,163
e12_t164,438.16,3550.75,0.0,P7,12,pre,164
e12_t165,436.93,3549.22,0.0,P7,12,pre,165
e12_t166,435.74,3547.66,0.0,P7,12,pre,166
e12_t167,434.59,3546.06,0.0,P7,12,pre,167
e12_t168,433.48,3544.45,0.0,P7,12,pre,168
e12_t169,432.41,3542.8,0.0,P7,12,pre,169
e12_t170,431.38,3541.13,0.0,P7,12,pre,170
e12_t171,430.39,3539.43,0.0,P7,12,pre,171
e12_t172,429.45,3537.71,0.0,P7,12,pre,172
e12_t173,428.54,3535.97,0.0,P7,12,pre,173
e12_t174,427.68,3534.2,0.0,P7,12,pre,174
e12_t175,426.86,3532.42,0.0,P7,12,pre,175
e12_t176,426.09,3530.61,0.0,P7,12,pre,176
e12_t177,425.36,3528.79,0.0,P7,12,pre,177
e12_t178,424.68,3526.95,0.0,P7,12,pre,178
e12_t179,424.04,3525.09,0.0,P7,12,pre,179
e12_t180,423.44,3523.22,0.0,P7,12,pre,180
e12_t181,422.9,3521.34,0.0,P7,12,pre,181
e12_t182,422.4,3519.44,0.0,P7,12,pre,182
e12_t183,421.94,3517.53,0.0,P7,12,pre,183
e12_t184,421.54,3515.61,0.0,P7,12,pre,184
e12_t185,421.18,3513.68,0.0,P7,12,pre,185
e12_t186,420.87,3511.74,0.0,P7,12,pre,186
e12_t187,420.6,3509.79,0.0,P7,12,pre,187
e12_t188,420.39,3507.84,0.0,P7,12,pre,188
e12_t189,420.22,3505.89,0.0,P7,12,pre,189
e12_t190,420.1,3503.93,0.0,P7,12,pre,190
e12_t191,420.02,3501.96,0.0,P7,12,pre,191
e12_t192,420.0,3500.0,0.0,P7,12,pre,192
e12_t193,420.02,3498.04,0.0,P7,12,pre,193
e12_t194,420.1,3496.07,0.0,P7,12,pre,194
e12_t195,420.22,3494.11,0.0,P7,12,pre,195
e12_t196,420.39,3492.16,0.0,P7,12,pre,196
e12_t197,420.6,3490.21,0.0,P7,12,pre,197
e12_t198,420.87,3488.26,0.0,P7,12,pre,198
e12_t199,421.18,3486.32,0.0,P7,12,pre,199
e12_t200,421.54,3484.39,0.0,P7,12,pre,200
e12_t201,421.94,3482.47,0.0,P7,12,pre,201
e12_t202,422.4,3480.56,0.0,P7,12,pre,202
e12_t203,422.9,3478.66,0.0,P7,12,pre,203
e12_t204,423.44,3476.78,0.0,P7,12,pre,204
e12_t205,424.04,3474.91,0.0,P7,12,pre,205
e12_t206,424.68,3473.05,0.0,P7,12,pre,206
e12_t207,425.36,3471.21,0.0,P7,12,pre,207
e12_t208,426.09,3469.39,0.0,P7,12,pre,208
e12_t209,426.86,3467.58,0.0,P7,12,pre,209
e12_t210,427.68,3465.8,0.0,P7,12,pre,210
e12_t211,428.54,3464.03,0.0,P7,12,pre,211
e12_t212,429.45,3462.29,0.0,P7,12,pre,212
e12_t213,430.39,3460.57,0.0,P7,12,pre,213
e12_t214,431.38,3458.87,0.0,P7,12,pre,214
e12_t215,432.41,3457.2,0.0,P7,12,pre,215
e12_t216,433.48,3455.55,0.0,P7,12,pre,216
e12_t217,434.59,3453.94,0.0,P7,12,pre,217
